ASIN,Group,Profit
0140284613,Book,56.800000000000004
0805416269,Book,52.800000000000004
B00007E8O5,Music,13.4
0142000086,Book,47.84
1563892251,Book,158.62
0850459427,Book,155.21
B000006C5N,Music,40.65
0226308642,Book,74.16
0694524980,Book,72.24000000000001
B00000JJOH,Music,41.25
0800630092,Book,84.56
0060006331,Book,135.1
1928791107,Book,28.8
B000092ZYX,Music,19.46
1888229217,Book,22.5
B00005APZQ,Music,7.4
B00004SUEI,Music,26.279999999999998
0842356223,Book,194.25
0152017879,Book,64.05000000000001
1888009055,Book,150.54
1578701856,Book,76.38
0802849466,Book,45.35
0790732009,Video,29.52
0965922820,Book,92.5
0721688748,Book,90.58000000000001
B00004YL5L,Music,4.44
0590692070,Book,143.5
0312848838,Book,122.60000000000001
0448425114,Book,27.2
B0000032FZ,Music,20.9
015202607X,Book,36.300000000000004
6303451438,Video,34.050000000000004
1885540043,Book,81.04
1568304668,Book,151.04999999999998
0811806049,Book,90.02000000000001
B0000687F0,DVD,93.4
0823406539,Book,155.21
0785108262,Book,52.56
1888119020,Book,208.32000000000002
020159627X,Book,72.24
0786808373,Book,86.71000000000001
0061058246,Book,34.4
2067002406,Book,42.6
0764551728,Book,32.92
0071396543,Book,162.03
B00000597S,Music,25.05
0844219177,Book,50.04
0345408764,Book,26.240000000000002
078688200X,Book,24.2
0486239551,Book,114.5
0944002129,Book,138.60000000000002
B000008OOU,Music,10.200000000000001
B0000066S4,Video,75.66
0802139426,Book,119.64
0786221852,Book,183.26000000000002
6305507953,Video,84.63000000000001
0925417173,Book,36.6
1586603000,Book,193.2
1584790385,Book,46.08
0471253839,Book,37.44
0060280263,Book,97.02000000000001
630319642X,Video,12.09
079074676X,Video,25.439999999999998
B0000667F5,Music,6.08
096159845X,Book,60.36
0898796350,Book,64.0
0912111259,Book,116.9
1571320814,Video,20.04
B0000062RR,Music,33.96
B000003F1J,Music,7.07
0486249042,Book,54.6
0380758768,Book,19.5
0380973324,Book,51.2
0738202827,Book,43.379999999999995
1892062046,Book,72.48
B00004TGQX,Music,25.38
6303293131,Video,26.92
1883211417,Book,78.19000000000001
0439362024,Book,99.24
0767906748,Book,50.64
B000001DXS,Music,23.92
155571434X,Book,112.60000000000001
0828013470,Book,143.44
B000002NFV,Music,14.100000000000001
1560396504,Video,12.88
0743203755,Book,91.8
0786229276,Book,124.9
0375430687,Book,102.14999999999999
019509848X,Book,145.56
0130447404,Book,40.800000000000004
0387946748,Book,15.6
1878067605,Book,73.04
1566624606,Book,109.2
1569715084,Book,86.71000000000001
B0000000L2,Music,19.2
0345294459,Book,130.06
0738200336,Book,67.8
0875730701,Book,40.08
0898981905,Book,15.66
B000000HM3,Music,10.71
6305090033,DVD,75.76
0664257542,Book,46.1
B00006JNE6,Music,17.4
0842360107,Book,33.3
0439271630,Book,103.80000000000001
014018595X,Book,207.0
0192627821,Book,69.94
1568387970,Book,51.68
0446677876,Book,45.2
B00000891U,Music,25.41
B000002691,Music,15.68
B00005KCHN,Music,7.949999999999999
B000002HMQ,Music,17.36
B000024SVI,Music,33.75
B00005R4K8,Music,7.88
B00006BXE2,Music,5.2
0061093327,Book,58.96
1894525434,Book,81.48
B00005624D,Music,11.200000000000001
B00006L3NZ,Music,11.28
B000065CT3,Music,42.3
1885217722,Book,131.20000000000002
0375703454,Book,41.43
0871238527,Book,109.44
B00005MPQM,Music,25.19
6305837376,DVD,99.63
B00006RJ59,DVD,70.07000000000001
0933174993,Book,110.88
B00004WM7M,DVD,25.68
0345409264,Book,74.76
0933101163,Book,172.56
B0000063BU,Music,22.439999999999998
0964631059,Book,108.7
B00005LMOK,Music,19.349999999999998
1855204517,Book,56.22
0471193615,Book,78.21
B000001F8U,Music,7.38
0061041017,Book,35.45
0813122430,Book,97.02000000000001
0141001496,Book,101.03999999999999
068484673X,Book,31.68
B00002E24S,Video,59.18
B000000I1U,Music,12.5
0486267296,Book,47.94
B00004S89E,DVD,32.13
157566920X,Book,56.28000000000001
0800786467,Book,78.0
0891417117,Book,149.5
0781717221,Book,67.41000000000001
0691088721,Book,162.11
0688143563,Book,76.86000000000001
B00000G3LL,Video,31.01
B00003OP2M,Music,25.87
0285636146,Book,122.21
0330301764,Book,95.31
1880559889,Book,77.36
0440400090,Book,112.8
6300185893,Video,40.08
0821900331,Book,62.46
0520207661,Book,94.2
0937064653,Book,116.48
0807853607,Book,41.73
0395051320,Book,15.479999999999999
B00004WGAT,Video,23.92
1581152299,Book,110.07
0609808672,Book,86.13
0780021797,Video,67.73
0060928182,Book,132.55
0425174344,Book,57.300000000000004
0385336993,Book,80.64000000000001
B00003XACW,Music,11.5
B00004U02M,Music,15.299999999999999
0789304112,Book,145.9
0132719258,Book,42.96
0425188477,Book,125.51
0060239603,Book,59.36000000000001
1572307218,Book,70.55
0312264097,Book,35.4
0316137901,Book,161.25
0800618491,Book,187.74
0465027520,Book,200.9
B00005TNFV,DVD,47.08
B000064989,Video,17.13
0553280414,Book,161.85
0201633744,Book,70.60000000000001
0060649135,Book,203.25
B0000542Q0,Music,7.6000000000000005
B0000058SC,Music,14.21
0199243255,Book,154.31
B00005NT3T,Music,16.4
B00003CWRX,DVD,30.660000000000004
0890796637,Book,138.5
0671039296,Book,55.480000000000004
B00005TZS9,Music,22.44
156167527X,Book,76.44000000000001
0812535170,Book,63.14000000000001
0226064107,Book,117.53999999999999
6303022928,Video,48.800000000000004
1589260120,Book,96.84
0395629497,Book,193.70000000000002
0375757848,Book,23.56
0874777518,Book,126.89999999999999
0781724147,Book,59.45
1578630657,Book,85.89000000000001
0674991702,Book,75.0
B000001FI7,Music,24.97
0912045922,Book,62.4
0500276218,Book,23.58
0613178319,Book,92.95
0060934808,Book,29.07
0375806369,Book,103.80000000000001
0966825411,Book,159.83
0140390146,Book,136.70000000000002
0844212350,Book,133.92
048642880X,Book,34.6
0451409396,Book,78.0
0964618168,Book,45.25
6303025633,Video,21.8
B0000009JT,Music,14.43
080185055X,Book,218.25
0061000299,Book,73.81
1587783916,Book,45.75
0471415340,Book,156.96
0823056643,Book,50.4
0965946835,Book,59.07
B000003EOE,Music,12.24
B000005R6W,Music,3.57
B0000246LA,Music,14.04
1555424678,Book,84.96000000000001
B000001KQX,Music,27.3
B000069RO6,Music,38.870000000000005
1587130971,Book,160.71
B0000029DJ,Music,11.32
0375504036,Book,51.36
B00004W5WK,Video,25.1
0917634144,Book,191.10000000000002
096228842X,Book,71.88
B00005AKNH,Music,17.220000000000002
0375420215,Book,223.35
B00005QVZ1,DVD,174.29999999999998
B0000033ZA,Music,21.400000000000002
B000007PC8,Music,14.3
0688130712,Book,103.52
B000055XJ7,Music,30.25
1842270427,Book,53.2
1859846521,Book,43.400000000000006
B00006CY4I,DVD,16.95
B00000G2JM,Music,17.810000000000002
0944934099,Book,123.63000000000001
0767902459,Book,204.45
0761920862,Book,46.019999999999996
0924608242,Book,94.14
B000000EZN,Music,13.950000000000001
0880012129,Book,62.300000000000004
0874835321,Book,76.77
B000058DWS,Music,13.049999999999999
B00005O6KT,Music,27.06
0071378146,Book,83.52
398076026X,Book,106.54
0520218973,Book,65.16
0028644069,Book,44.800000000000004
6302957729,Video,43.190000000000005
1587050056,Book,178.50000000000003
B00007GQHU,Music,21.98
0688153879,Book,93.72
0553212710,Book,66.72
0802775195,Book,116.96000000000001
630587123X,DVD,59.85
0156027968,Book,61.8
0631216464,Book,24.72
0711917272,Book,40.24
B000003CVK,Music,28.49
1558607366,Book,121.7
0893143898,Book,184.6
0060283297,Book,66.89999999999999
B000005IVB,Music,19.25
0913589241,Book,56.68
B00000DFTF,Music,15.6
0634022296,Book,82.24
1559450584,Book,148.72
0847824063,Book,39.800000000000004
B00004TZRZ,DVD,75.72
0471645281,Book,208.79999999999998
1557880514,Book,143.36
0804726973,Book,42.72
1565540247,Book,93.30000000000001
B000002SJJ,Music,12.55
B00004SDEU,Music,21.689999999999998
0836218817,Book,203.14000000000001
0631198075,Book,109.35
0062050354,Book,198.52
0807732354,Book,51.800000000000004
0764553410,Book,124.05
1555254594,Book,37.98
B000001Z1T,Music,40.35
0765304813,Book,67.60000000000001
B00000C2HL,Music,14.08
1560521872,Book,157.52
0865343209,Book,119.61
B000002IW7,Music,17.64
B00005LZV3,Music,18.59
0679762833,Book,161.48
B00005S6P9,Music,25.35
0812919300,Book,67.47
0743507940,Book,110.28
0899972063,Book,45.75
0811728471,Book,66.88
6304457286,Video,55.84
0743427327,Book,124.04
B00006RIN6,Music,4.88
039923859X,Book,158.64
6304819463,Video,81.96
B00004W9CE,DVD,72.14999999999999
B00005ABLQ,Music,8.879999999999999
1885378017,Book,60.0
B00005898T,Music,12.48
B000000YPK,Music,30.119999999999997
1879102889,Book,132.29999999999998
1841761028,Book,155.87
0425099148,Book,175.37
B000002IPN,Music,32.879999999999995
1556613563,Book,76.24
0486995011,Book,51.480000000000004
1884334881,Book,106.86
B00005JLGJ,DVD,70.95
B00004U5C1,Video,25.060000000000002
0292715749,Book,88.08
B00005M0FZ,Music,17.44
1885394578,Book,134.0
0380791285,Book,52.050000000000004
0697051323,Book,36.0
B000002JT7,Music,21.900000000000002
1881528928,Book,46.650000000000006
1558807225,Video,34.68
0399234934,Book,50.879999999999995
157453520X,Book,88.96000000000001
0829812539,Book,159.83
B000071AZB,Music,12.299999999999999
188765108X,Book,88.97000000000001
0486292479,Book,40.6
B000069CFH,DVD,123.64
B000000OQF,Music,17.55
0446676810,Book,69.12
1570754438,Book,64.10000000000001
0312966482,Book,68.32000000000001
0784402027,Book,52.29
B00000B8UO,Music,23.87
B00000AG8H,Music,19.14
0517886162,Book,55.4
0689821042,Book,103.2
0521485231,Book,26.8
0393048896,Book,83.44000000000001
0306809168,Book,64.02
0842353712,Book,187.32000000000002
087975916X,Book,80.85
0373632282,Book,89.98
0821771213,Book,101.52
1567180183,Book,126.2
1559277378,Book,48.32
B00007CWI4,DVD,13.17
0142300314,Book,52.92
0130191167,Book,29.97
0399233210,Book,93.99000000000001
B00008YLVB,DVD,74.34
0029331552,Book,187.46
6305244855,Video,39.0
0195159241,Book,59.50000000000001
630468004X,Video,71.72
B000002KXM,Music,26.25
055329783X,Book,64.64
0936262753,Book,83.86000000000001
0738205192,Book,132.86
B000003D1X,Music,11.100000000000001
0195136128,Book,33.12
0449911985,Book,98.23
1842221477,Book,54.059999999999995
0884198480,Book,24.54
0380732440,Book,101.92
0800631641,Book,103.0
0761120173,Book,61.39000000000001
B00004U0PY,Music,9.6
B00004Z4W4,DVD,51.96
0785267719,Book,75.18
0801869102,Book,49.6
087220376X,Book,139.8
B0000032TV,Music,15.12
B000034CZE,Music,8.32
B00000JYGX,Music,20.700000000000003
0486274721,Book,116.16
082341065X,Book,54.5
B0000047CZ,Music,16.439999999999998
0226500578,Book,147.75
0844741396,Book,114.0
B00004T373,DVD,78.61000000000001
B000001IPS,Music,11.72
6302814359,Video,66.48
1564556980,Book,93.87
0140185933,Book,217.79999999999998
0971339899,Book,74.46
0142800023,Book,102.3
074353056X,Book,147.96
0871663708,Book,29.1
0838402232,Book,65.25
B00000I7IG,Music,15.280000000000001
B00007FOJ1,Music,5.609999999999999
1575667347,Book,21.779999999999998
0802135129,Book,76.72000000000001
0721648592,Book,63.629999999999995
0609802372,Book,97.30000000000001
0395273986,Book,30.66
0449224465,Book,74.76
B00008YFVV,Music,14.41
0399134166,Book,221.4
0807848115,Book,69.96
B00008PC2O,DVD,31.68
0754810011,Book,52.86
0394403304,Book,149.7
1568331231,Book,24.599999999999998
B00005NKCL,DVD,53.699999999999996
052163394X,Book,81.34
0415160499,Book,48.88
086713044X,Book,169.13
0715313002,Book,107.28
0716782928,Book,81.95
0333630432,Book,171.48
0684836343,Book,79.24000000000001
0451187873,Book,107.72999999999999
1875889418,Book,137.94
B0000085GW,Music,10.8
1564773949,Book,195.86
0486250067,Book,40.81
0156027712,Book,52.76
0689808380,Book,38.7
B000055Y12,DVD,56.61
0071376011,Book,177.10000000000002
0877286671,Book,121.58999999999999
B00005Q2ZS,DVD,17.68
B0000046R0,Music,14.879999999999999
1570280290,Book,51.160000000000004
0829724044,Book,75.0
0373226713,Book,60.2
B000001Y9O,Music,30.9
0866119558,Book,183.54000000000002
0698118693,Book,184.47
0892749482,Book,105.43
1583141723,Book,224.7
0911203435,Book,164.16
0312267398,Book,66.4
6302610702,Video,30.1
0963441167,Book,55.25
B00005YUP5,DVD,28.74
0741408503,Book,18.66
B00007K7J2,Music,3.42
0837353033,Book,31.799999999999997
0764548247,Book,52.800000000000004
B0000523K7,Music,29.12
0446384178,Book,135.29999999999998
0142300969,Book,41.37
0030258170,Book,54.96
6305813019,DVD,19.65
0061066702,Book,27.75
B000031WJB,Music,36.01
B00005JM8R,DVD,29.28
0816503052,Book,119.69999999999999
0670836222,Book,99.76
0023589418,Book,74.1
0345397843,Book,45.18
B0000014D1,Music,5.7
B00004W59M,Music,10.700000000000001
0439237041,Book,157.35
0064433951,Book,77.25
0785722211,Book,52.96
B000001FX2,Music,14.420000000000002
188696713X,Book,84.6
0500280398,Book,133.64000000000001
1570760292,Book,85.95
B00008QSCM,Music,10.99
0684833913,Book,162.72
0060393343,Book,141.1
0240803620,Book,81.29
006103083X,Book,192.78000000000003
0393047067,Book,72.59
6302731224,Video,24.64
0936083158,Book,183.45
B000000J25,Music,34.45
0684852853,Book,16.59
0140235787,Book,72.6
0449001342,Book,53.92
B0000048FB,Music,17.16
B00004TG1O,Music,14.04
0915801507,Book,89.88
0195151747,Book,74.2
0767904737,Book,195.44000000000003
0071360018,Book,45.78
0310228816,Book,143.85
0399516441,Book,83.46000000000001
0345456335,Book,121.42
B00003CY5D,DVD,46.0
0967637708,Book,57.92
0134852109,Book,112.86
0590673912,Book,115.28
0829413456,Book,108.64
0374523509,Book,144.21
0893342513,Book,52.4
0813015294,Book,108.96000000000001
155595197X,Book,224.85
0838907768,Book,71.96000000000001
0940322285,Book,123.6
155661490X,Book,17.34
0872203565,Book,80.64
0060092610,Book,123.44999999999999
0823051056,Book,68.64
1900949369,Book,116.35000000000001
1884822649,Book,32.4
B00005IAFT,Music,38.09
6304140177,Video,90.86000000000001
1577312406,Book,62.56
1561005355,Book,93.61
1564772152,Book,170.8
078214067X,Book,18.9
1576730425,Book,33.7
B0000633T0,DVD,44.800000000000004
0521337941,Book,48.650000000000006
1552093530,Book,36.08
B00006953L,Video,29.76
0205319246,Book,49.400000000000006
0881503746,Book,69.95
0375503803,Book,73.71000000000001
1891517023,Book,96.4
0803600178,Book,148.72
0809226219,Book,47.84
1561633178,Book,23.48
0766836290,Book,43.89
1580172555,Book,49.86
0415929199,Book,27.57
0465012981,Book,37.36
015202493X,Book,75.3
0310208394,Book,161.85
0684839644,Book,56.28
0446676942,Book,30.959999999999997
0435906003,Book,118.16
B000087RIV,Music,12.6
1581983174,DVD,125.71000000000001
0721691609,Book,98.24000000000001
157061282X,Book,21.509999999999998
089966461X,Book,99.0
0762411600,Book,127.0
0306450240,Book,26.32
0295976829,Book,52.0
0804743053,Book,99.82000000000001
2211094155,Book,86.4
0894802046,Book,32.04
0262691825,Book,95.03
0345400437,Book,47.6
0743232976,Book,84.84
0387979743,Book,105.76
B00007149U,DVD,97.2
0679448837,Book,22.52
0670856312,Book,147.96
1579541933,Book,60.2
1569311285,Book,132.29999999999998
0071377956,Book,21.6
0091868335,Book,91.61999999999999
B00003W8BO,Music,12.059999999999999
0689829124,Book,53.1
0658021095,Book,193.44
0785109854,Book,45.48
0471441104,Book,17.759999999999998
0743225244,Book,73.99000000000001
0671798871,Book,37.15
0735700443,Book,176.28
0964438011,Book,46.5
0916630781,Book,47.6
0394851307,Book,62.64
0809131757,Book,33.24
078510786X,Book,86.16
0130261025,Book,102.3
0789207885,Book,191.25
B000002H7K,Music,15.400000000000002
B00006WIOD,Music,13.2
B00005ATQD,DVD,48.48
0451203089,Book,136.95
1556644809,Book,22.72
0891348859,Book,82.17
1578631602,Book,31.74
1584280441,Book,58.64
1887178279,Book,139.32
0060976497,Book,68.52
080280747X,Book,18.87
0761542337,Book,57.66
0066619785,Book,93.24000000000001
0195153391,Book,79.7
0941807649,Book,96.2
0965653579,Book,149.1
B000059QWJ,Video,103.46000000000001
0471183644,Book,51.660000000000004
0376017538,Book,36.96
0195113624,Book,174.6
B00003TKDY,DVD,94.51
B000002IQ8,Music,22.75
0521598362,Book,49.84
0609809105,Book,102.42
0743211871,Book,27.72
046504879X,Book,40.900000000000006
B00005QAPE,DVD,74.52
0786708557,Book,46.28
0201629836,Book,47.52
0951684167,Book,112.97
B000003JB5,Music,4.14
0875814263,Book,69.79
B000007NDJ,Music,4.92
0964325667,Book,15.899999999999999
0439353254,Book,72.38000000000001
1569711259,Book,72.81
0130280771,Book,109.92
0201658976,Book,190.82000000000002
1873968426,Book,50.190000000000005
1579901689,Book,41.82
B00005QW4A,DVD,42.78
B00006BTAN,Music,9.850000000000001
0786904771,Book,111.28
B00005A8BL,Music,6.18
0451528662,Book,39.92
0448089076,Book,98.1
B00009AVA8,DVD,88.08
0743227905,Book,163.10000000000002
B0000032YC,Music,10.15
157646296X,Book,35.68
0688114431,Book,83.04
0849913837,Book,106.96000000000001
B0000016B1,Music,18.54
1575420481,Book,52.739999999999995
B0000026RS,Music,15.0
0062502182,Book,67.8
0691113262,Book,58.25
B00004SPJR,Music,19.700000000000003
0852072953,Book,87.78000000000002
0140436499,Book,161.04
1881652068,Book,129.78
0867130113,Book,125.73
B00003Q42P,DVD,40.64
0312866828,Book,51.56
0806121300,Book,93.7
0310926645,Book,201.46
B00001NTR1,Music,11.06
0446405310,Book,31.5
0440223814,Book,51.18
0486667456,Book,34.44
0811835553,Book,43.800000000000004
B00000G3PV,DVD,30.310000000000002
193069900X,Book,59.76
0590674773,Book,29.13
0152014640,Book,57.75
0785245391,Book,77.42
0471496421,Book,77.98
0375410538,Book,54.300000000000004
0195082893,Book,45.269999999999996
0823010392,Book,159.74
1891799053,Book,46.95
B00005CENR,Music,17.64
1564143236,Book,79.35
0415235626,Book,37.53
156849727X,Book,95.92
0060916540,Book,99.36
0262522659,Book,74.16
0787943479,Book,181.44000000000003
1572241012,Book,151.14000000000001
0834210118,Book,82.83
1580082815,Book,35.25
0140390251,Book,68.88000000000001
0226508803,Book,95.48
0060528133,Book,195.75
2880465397,Book,115.30000000000001
0944344224,Book,122.98
0886775469,Book,78.4
0879384719,Book,88.48
1885865341,Book,195.86
1568981945,Book,38.64
0684870673,Book,16.86
1888767448,Book,128.4
0375811176,Book,72.60000000000001
0399528474,Book,206.78000000000003
0195152425,Book,192.92000000000002
B00000JJAU,Music,31.08
0345384911,Book,68.15
B00006HAWM,DVD,106.35
1882513495,Book,83.84
184162036X,Book,67.3
B0000844M4,DVD,64.8
0812924754,Book,86.10000000000001
B00003OSTK,Video,21.18
6305310815,Video,67.5
0152023054,Book,45.080000000000005
0936941057,Book,86.34
0531153681,Book,123.2
1893320235,Book,42.900000000000006
B00000JPBH,Music,36.92
1890515159,Book,40.800000000000004
0415159881,Book,143.88
1568218443,Book,33.57
0879305185,Book,93.94
0670889105,Book,114.48
0768320038,Book,95.97000000000001
0674825276,Book,133.56
9622174876,Book,67.99000000000001
1890087122,Book,49.910000000000004
0595209017,Book,61.08
0671746170,Book,38.78
B00004TD54,Music,22.400000000000002
0609808168,Book,40.86
0789724669,Book,52.400000000000006
8187111283,Book,103.04
0130308781,Book,16.02
1572303735,Book,121.10000000000001
B0000024R2,Music,5.12
0811729478,Book,57.7
0380725835,Book,114.39
1571458859,Book,81.2
1585731625,Book,180.57
B00000JLW0,Video,33.040000000000006
0590457705,Book,52.919999999999995
0847818241,Book,60.0
1576734862,Book,117.60000000000001
B00000112Q,Music,10.05
630154059X,Video,19.89
0520229444,Book,81.2
0500018707,Book,142.52
0060392746,Book,33.12
0765305917,Book,56.7
B000002G8F,Music,10.889999999999999
0517709716,Book,167.96
0875166105,Book,80.10000000000001
0940136023,Book,50.96
0385326157,Book,65.04
0767400135,Book,63.03
B0000025T3,Music,10.700000000000001
1566399173,Book,50.96
0786707763,Book,125.25
B00004TCNY,Music,12.54
